holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,traffic_volume,month,weekday,hour
None,291.61,0.0,0.0,24,Clouds,3129,June,Sunday,10
None,292.46,0.0,0.0,24,Clouds,3565,June,Sunday,11
None,293.0,0.0,0.0,64,Clouds,3953,June,Sunday,12
None,293.25,0.0,0.0,64,Clouds,4112,June,Sunday,13
None,293.99,0.0,0.0,64,Clouds,4159,June,Sunday,14
None,293.83,0.0,0.0,76,Clouds,4300,June,Sunday,15
None,294.18,0.0,0.0,76,Clouds,4117,June,Sunday,16
None,294.25,0.0,0.0,76,Clouds,3882,June,Sunday,17
None,294.25,0.0,0.0,92,Clouds,3580,June,Sunday,18
None,293.38,0.0,0.0,92,Clouds,2987,June,Sunday,19
None,292.58,0.0,0.0,92,Drizzle,2579,June,Sunday,20
None,291.58,0.0,0.0,88,Rain,2322,June,Sunday,21
None,291.58,0.0,0.0,88,Drizzle,2322,June,Sunday,21
None,291.14,0.0,0.0,88,Clouds,1843,June,Sunday,22
None,290.51,0.0,0.0,88,Clouds,1108,June,Sunday,23
None,290.31,0.0,0.0,92,Clouds,710,June,Monday,0
None,290.02,0.25,0.0,92,Rain,388,June,Monday,1
None,289.48,0.51,0.0,76,Rain,292,June,Monday,2
None,288.32,0.69,0.0,68,Rain,323,June,Monday,3
None,287.58,1.0,0.0,68,Rain,763,June,Monday,4
None,286.94,1.29,0.0,68,Rain,2717,June,Monday,5
None,286.66,1.34,0.0,92,Rain,5513,June,Monday,6
None,286.71,1.84,0.0,92,Rain,6873,June,Monday,7
None,286.71,1.84,0.0,92,Mist,6873,June,Monday,7
None,286.71,1.84,0.0,92,Drizzle,6873,June,Monday,7
None,286.62,1.7,0.0,92,Rain,6013,June,Monday,8
None,286.62,1.7,0.0,92,Mist,6013,June,Monday,8
None,286.66,0.76,0.0,92,Rain,4769,June,Monday,9
None,286.66,0.76,0.0,92,Mist,4769,June,Monday,9
None,286.81,0.47,0.0,92,Rain,4245,June,Monday,10
None,286.81,0.47,0.0,92,Mist,4245,June,Monday,10
None,286.81,0.47,0.0,92,Drizzle,4245,June,Monday,10
None,287.4,0.76,0.0,92,Rain,4688,June,Monday,11
None,287.68,0.25,0.0,92,Rain,4872,June,Monday,12
None,287.94,1.41,0.0,92,Rain,4904,June,Monday,13
None,287.94,1.41,0.0,92,Mist,4904,June,Monday,13
None,287.71,1.44,0.0,92,Rain,5162,June,Monday,14
None,287.71,1.44,0.0,92,Mist,5162,June,Monday,14
None,287.71,1.44,0.0,92,Drizzle,5162,June,Monday,14
None,288.14,0.7,0.0,92,Rain,5859,June,Monday,15
None,288.14,0.7,0.0,92,Mist,5859,June,Monday,15
None,288.88,0.25,0.0,92,Rain,6522,June,Monday,16
None,288.88,0.25,0.0,92,Mist,6522,June,Monday,16
None,290.16,0.0,0.0,92,Rain,6162,June,Monday,17
None,291.26,3.18,0.0,88,Rain,4357,June,Monday,18
None,291.75,0.0,0.0,88,Rain,3217,June,Monday,19
None,291.26,0.0,0.0,88,Rain,2838,June,Monday,20
None,290.51,0.0,0.0,92,Rain,2727,June,Monday,21
None,289.68,0.0,0.0,92,Rain,1826,June,Monday,22
None,289.3,0.0,0.0,92,Mist,1175,June,Monday,23
None,289.06,0.0,0.0,92,Mist,576,June,Tuesday,0
None,288.77,0.25,0.0,68,Rain,378,June,Tuesday,1
None,288.77,0.25,0.0,68,Mist,378,June,Tuesday,1
None,288.3,0.0,0.0,68,Fog,284,June,Tuesday,2
None,288.3,0.0,0.0,68,Mist,284,June,Tuesday,2
None,288.28,0.0,0.0,68,Mist,345,June,Tuesday,3
None,288.37,0.25,0.0,68,Rain,786,June,Tuesday,4
None,288.37,0.25,0.0,68,Mist,786,June,Tuesday,4
None,288.26,0.25,0.0,68,Rain,2839,June,Tuesday,5
None,288.26,0.25,0.0,68,Mist,2839,June,Tuesday,5
None,288.74,0.0,0.0,36,Mist,6738,June,Tuesday,7
None,288.74,0.0,0.0,36,Fog,6738,June,Tuesday,7
None,289.4,0.0,0.0,36,Mist,6171,June,Tuesday,8
None,289.4,0.0,0.0,36,Fog,6171,June,Tuesday,8
None,289.78,0.0,0.0,20,Mist,5036,June,Tuesday,9
None,289.92,0.0,0.0,20,Mist,4509,June,Tuesday,10
None,290.97,0.0,0.0,20,Mist,4774,June,Tuesday,11
None,290.97,0.0,0.0,20,Haze,4774,June,Tuesday,11
None,291.65,0.0,0.0,44,Haze,5173,June,Tuesday,12
None,291.65,0.0,0.0,44,Mist,5173,June,Tuesday,12
None,292.55,0.0,0.0,44,Haze,4994,June,Tuesday,13
None,293.78,0.0,0.0,44,Clouds,5387,June,Tuesday,14
None,295.02,0.0,0.0,48,Clouds,5969,June,Tuesday,15
None,295.7,0.0,0.0,48,Clouds,6684,June,Tuesday,16
None,296.3,0.0,0.0,48,Clouds,6651,June,Tuesday,17
None,296.4,0.25,0.0,0,Rain,4777,June,Tuesday,18
None,296.46,0.0,0.0,0,Clear,3188,June,Tuesday,19
None,295.48,0.0,0.0,0,Clear,2940,June,Tuesday,20
None,294.22,0.0,0.0,0,Clear,2545,June,Tuesday,21
None,291.95,0.0,0.0,0,Clear,2078,June,Tuesday,22
None,290.31,0.0,0.0,0,Clear,1255,June,Tuesday,23
None,289.56,0.0,0.0,8,Clear,655,June,Wednesday,0
None,289.06,0.0,0.0,8,Mist,377,June,Wednesday,1
None,288.49,0.0,0.0,0,Mist,266,June,Wednesday,2
None,287.57,0.0,0.0,12,Mist,360,June,Wednesday,3
None,286.91,0.0,0.0,12,Mist,789,June,Wednesday,4
None,286.91,0.0,0.0,12,Fog,789,June,Wednesday,4
None,286.43,0.25,0.0,12,Rain,2751,June,Wednesday,5
None,286.43,0.25,0.0,12,Mist,2751,June,Wednesday,5
None,286.66,0.0,0.0,12,Mist,5963,June,Wednesday,6
None,286.66,0.0,0.0,12,Fog,5963,June,Wednesday,6
None,288.29,0.0,0.0,12,Mist,6535,June,Wednesday,7
None,290.04,0.0,0.0,12,Mist,6060,June,Wednesday,8
None,290.99,0.25,0.0,12,Rain,4962,June,Wednesday,9
None,290.99,0.25,0.0,12,Mist,4962,June,Wednesday,9
None,292.09,0.25,0.0,12,Rain,4226,June,Wednesday,10
None,293.25,0.0,0.0,12,Clouds,4308,June,Wednesday,11
None,294.64,0.51,0.0,36,Rain,4989,June,Wednesday,12
None,295.1,0.38,0.0,36,Rain,5050,June,Wednesday,13
None,296.44,0.0,0.0,36,Clouds,5287,June,Wednesday,14
None,296.55,0.0,0.0,36,Rain,5948,June,Wednesday,15
None,296.57,0.0,0.0,36,Clouds,6759,June,Wednesday,16
None,296.44,0.0,0.0,36,Rain,6396,June,Wednesday,17
None,296.49,0.0,0.0,0,Clear,4851,June,Wednesday,18
None,296.58,0.25,0.0,0,Rain,3342,June,Wednesday,19
None,296.06,0.0,0.0,0,Clear,3002,June,Wednesday,20
None,295.07,0.0,0.0,64,Clouds,2799,June,Wednesday,21
None,293.81,0.0,0.0,64,Clouds,2179,June,Wednesday,22
None,292.36,0.0,0.0,64,Clouds,1216,June,Wednesday,23
None,291.36,0.0,0.0,92,Mist,697,June,Thursday,0
None,291.36,0.0,0.0,92,Thunderstorm,697,June,Thursday,0
None,291.34,0.38,0.0,32,Rain,456,June,Thursday,1
None,291.34,0.38,0.0,32,Thunderstorm,456,June,Thursday,1
None,291.34,0.38,0.0,32,Mist,456,June,Thursday,1
None,291.32,0.61,0.0,32,Rain,328,June,Thursday,2
None,291.32,0.61,0.0,32,Thunderstorm,328,June,Thursday,2
None,290.89,0.64,0.0,24,Rain,398,June,Thursday,3
None,290.89,0.64,0.0,24,Thunderstorm,398,June,Thursday,3
None,290.84,0.64,0.0,24,Rain,809,June,Thursday,4
None,290.84,0.64,0.0,24,Mist,809,June,Thursday,4
None,289.96,1.02,0.0,80,Rain,5865,June,Thursday,6
None,289.96,1.02,0.0,80,Thunderstorm,5865,June,Thursday,6
None,290.46,0.38,0.0,80,Rain,6535,June,Thursday,7
None,290.9,5.42,0.0,80,Rain,6172,June,Thursday,8
None,290.41,8.64,0.0,92,Rain,5144,June,Thursday,9
None,290.41,8.64,0.0,92,Mist,5144,June,Thursday,9
None,290.41,8.64,0.0,92,Thunderstorm,5144,June,Thursday,9
None,290.14,5.74,0.0,92,Rain,4634,June,Thursday,10
None,290.14,5.74,0.0,92,Mist,4634,June,Thursday,10
None,290.14,5.74,0.0,92,Thunderstorm,4634,June,Thursday,10
None,289.64,4.98,0.0,92,Rain,5088,June,Thursday,11
None,289.64,4.98,0.0,92,Thunderstorm,5088,June,Thursday,11
None,289.64,4.98,0.0,92,Mist,5088,June,Thursday,11
None,290.05,3.65,0.0,100,Rain,5126,June,Thursday,12
None,290.05,3.65,0.0,100,Thunderstorm,5126,June,Thursday,12
None,290.05,3.65,0.0,100,Mist,5126,June,Thursday,12
None,291.25,1.02,0.0,100,Rain,5357,June,Thursday,13
None,291.79,0.68,0.0,100,Rain,5640,June,Thursday,14
None,293.02,0.46,0.0,76,Rain,6085,June,Thursday,15
None,294.18,0.42,0.0,76,Rain,6517,June,Thursday,16
None,295.07,0.25,0.0,76,Rain,6295,June,Thursday,17
None,295.61,0.25,0.0,48,Rain,4885,June,Thursday,18
None,294.9,0.0,0.0,90,Rain,3487,June,Thursday,19
None,294.9,0.0,0.0,90,Drizzle,3487,June,Thursday,19
None,293.87,0.0,0.0,12,Clouds,3122,June,Thursday,21
None,292.92,0.25,0.0,12,Rain,2452,June,Thursday,22
None,292.68,0.0,0.0,12,Clouds,1513,June,Thursday,23
None,292.13,0.0,0.0,0,Clear,756,June,Friday,0
None,291.45,0.0,0.0,32,Clouds,501,June,Friday,1
None,290.26,0.0,0.0,32,Clouds,382,June,Friday,2
None,289.24,0.0,0.0,0,Clear,398,June,Friday,3
None,288.07,0.0,0.0,0,Clear,755,June,Friday,4
None,287.51,0.0,0.0,0,Clear,2634,June,Friday,5
None,287.0,0.0,0.0,0,Clear,5575,June,Friday,6
None,287.64,0.0,0.0,0,Clear,6651,June,Friday,7
None,289.4,0.0,0.0,0,Clear,5588,June,Friday,8
None,291.19,0.0,0.0,0,Clear,4995,June,Friday,9
None,292.27,0.0,0.0,0,Clear,4639,June,Friday,10
None,293.84,0.0,0.0,0,Clear,5187,June,Friday,11
None,295.52,0.0,0.0,0,Clear,5663,June,Friday,12
None,296.57,0.0,0.0,0,Clear,5457,June,Friday,13
None,297.25,0.0,0.0,0,Clear,5651,June,Friday,14
None,297.46,0.0,0.0,0,Clear,5939,June,Friday,15
None,298.16,0.0,0.0,0,Clear,6354,June,Friday,16
None,298.15,0.0,0.0,0,Clear,5508,June,Friday,17
None,297.88,0.0,0.0,0,Clear,4628,June,Friday,18
None,297.61,0.0,0.0,0,Clear,3629,June,Friday,19
None,296.78,0.0,0.0,40,Clouds,3286,June,Friday,20
None,294.87,0.0,0.0,0,Clear,3342,June,Friday,21
None,292.0,0.0,0.0,0,Clear,2967,June,Friday,22
None,290.62,0.0,0.0,0,Clear,2082,June,Friday,23
None,290.16,0.0,0.0,0,Clear,1228,June,Saturday,0
None,290.01,0.0,0.0,0,Clear,723,June,Saturday,1
None,289.4,0.0,0.0,0,Clear,565,June,Saturday,2
None,288.51,0.0,0.0,0,Clear,389,June,Saturday,3
None,287.52,0.0,0.0,0,Clear,415,June,Saturday,4
None,286.84,0.0,0.0,0,Clear,766,June,Saturday,5
None,287.77,0.0,0.0,68,Clouds,1456,June,Saturday,6
None,288.75,0.0,0.0,68,Clouds,2036,June,Saturday,7
None,290.39,0.0,0.0,68,Clouds,2685,June,Saturday,8
None,291.57,0.0,0.0,68,Clouds,3557,June,Saturday,9
None,293.34,0.0,0.0,68,Clouds,4067,June,Saturday,10
None,295.34,0.0,0.0,68,Clouds,4256,June,Saturday,11
None,296.31,0.0,0.0,44,Clouds,4761,June,Saturday,12
None,297.1,0.0,0.0,44,Clouds,4676,June,Saturday,13
None,296.48,0.0,0.0,44,Clouds,4715,June,Saturday,14
None,297.1,0.0,0.0,44,Clouds,4286,June,Saturday,15
None,298.29,0.0,0.0,44,Clouds,4509,June,Saturday,16
None,298.29,0.0,0.0,44,Clouds,4200,June,Saturday,17
None,298.3,0.0,0.0,20,Clouds,3651,June,Saturday,18
None,297.53,0.0,0.0,20,Clouds,3137,June,Saturday,19
None,296.78,0.0,0.0,20,Clouds,2835,June,Saturday,20
None,296.36,0.0,0.0,48,Clouds,2965,June,Saturday,21
None,295.75,0.0,0.0,48,Clouds,2856,June,Saturday,22
None,295.29,0.0,0.0,48,Clouds,2137,June,Saturday,23
None,294.04,0.51,0.0,92,Rain,1461,June,Sunday,0
None,293.34,1.52,0.0,88,Rain,828,June,Sunday,1
None,292.7,0.89,0.0,88,Rain,674,June,Sunday,2
None,292.52,0.0,0.0,88,Clouds,476,June,Sunday,3
None,292.0,0.0,0.0,88,Clouds,335,June,Sunday,4
None,291.22,0.0,0.0,88,Clouds,537,June,Sunday,5
None,290.97,0.0,0.0,36,Clouds,810,June,Sunday,6
None,291.56,0.0,0.0,36,Clouds,1153,June,Sunday,7
None,292.7,0.0,0.0,36,Clouds,1763,June,Sunday,8
None,294.3,0.0,0.0,92,Clouds,2724,June,Sunday,9
None,295.43,0.0,0.0,92,Clouds,3505,June,Sunday,10
None,296.58,0.0,0.0,92,Clouds,4340,June,Sunday,11
None,296.85,0.0,0.0,92,Clouds,4472,June,Sunday,12
None,296.99,0.0,0.0,92,Clouds,4277,June,Sunday,13
None,296.24,0.25,0.0,92,Rain,4261,June,Sunday,14
None,296.24,0.25,0.0,92,Thunderstorm,4261,June,Sunday,14
None,295.18,1.4,0.0,88,Rain,4242,June,Sunday,15
None,295.18,1.4,0.0,88,Thunderstorm,4242,June,Sunday,15
None,293.65,12.19,0.0,88,Rain,4271,June,Sunday,16
None,293.65,12.19,0.0,88,Thunderstorm,4271,June,Sunday,16
None,293.65,12.19,0.0,88,Mist,4271,June,Sunday,16
None,292.85,1.52,0.0,88,Rain,3882,June,Sunday,17
None,292.85,1.52,0.0,88,Mist,3882,June,Sunday,17
None,296.1,0.25,0.0,8,Rain,3472,June,Sunday,18
None,296.79,0.0,0.0,8,Clear,3023,June,Sunday,19
None,296.72,0.0,0.0,8,Clear,2759,June,Sunday,20
None,294.53,0.0,0.0,0,Clear,2873,June,Sunday,21
None,292.13,0.0,0.0,0,Clear,2777,June,Sunday,22
None,290.97,0.0,0.0,1,Mist,2149,June,Sunday,23
None,289.79,0.0,0.0,0,Mist,686,June,Monday,0
None,289.19,0.0,0.0,0,Mist,387,June,Monday,1
None,289.19,0.0,0.0,0,Fog,387,June,Monday,1
None,288.62,0.0,0.0,0,Mist,298,June,Monday,2
None,288.59,0.0,0.0,0,Clear,347,June,Monday,3
None,287.86,0.25,0.0,0,Rain,816,June,Monday,4
None,287.22,0.0,0.0,0,Clear,2807,June,Monday,5
None,287.01,0.0,0.0,0,Clear,5552,June,Monday,6
None,288.19,0.0,0.0,0,Mist,6105,June,Monday,7
None,290.44,0.0,0.0,0,Mist,5653,June,Monday,8
None,294.13,0.0,0.0,0,Clear,5108,June,Monday,9
None,296.67,0.0,0.0,0,Clear,4481,June,Monday,10
None,298.38,0.0,0.0,0,Clear,4665,June,Monday,11
None,299.8,0.0,0.0,0,Clear,4990,June,Monday,12
None,300.65,0.0,0.0,0,Clear,4991,June,Monday,13
None,301.57,0.0,0.0,0,Clear,5296,June,Monday,14
None,302.18,0.0,0.0,0,Clear,5848,June,Monday,15
None,302.4,0.0,0.0,0,Clear,6520,June,Monday,16
None,302.39,0.0,0.0,0,Clear,6020,June,Monday,17
None,300.8,0.0,0.0,0,Clear,4382,June,Monday,18
None,295.61,0.89,0.0,0,Rain,3426,June,Monday,19
None,295.61,0.89,0.0,0,Thunderstorm,3426,June,Monday,19
None,294.97,0.51,0.0,0,Rain,2915,June,Monday,20
None,293.47,0.0,0.0,8,Clear,2564,June,Monday,21
None,292.32,0.0,0.0,8,Clear,1919,June,Monday,22
None,291.87,0.0,0.0,8,Clear,1130,June,Monday,23
None,291.35,0.0,0.0,8,Clear,639,June,Tuesday,0
None,290.63,0.0,0.0,12,Clouds,333,June,Tuesday,1
None,290.43,0.0,0.0,12,Clouds,314,June,Tuesday,2
None,289.77,0.0,0.0,0,Clear,363,June,Tuesday,3
None,289.36,0.0,0.0,0,Clear,834,June,Tuesday,4
None,288.01,0.0,0.0,0,Clear,2914,June,Tuesday,5
None,287.68,0.0,0.0,0,Clear,6058,June,Tuesday,6
None,289.74,0.0,0.0,0,Clear,6817,June,Tuesday,7
None,292.02,0.0,0.0,0,Clear,6541,June,Tuesday,8
None,294.82,0.0,0.0,0,Clear,5318,June,Tuesday,9
None,296.29,0.0,0.0,0,Clear,4644,June,Tuesday,10
None,297.4,0.0,0.0,0,Clear,4900,June,Tuesday,11
None,297.92,0.0,0.0,8,Clear,5308,June,Tuesday,12
None,298.25,0.0,0.0,8,Clear,5276,June,Tuesday,13
None,298.78,0.0,0.0,8,Clear,5626,June,Tuesday,14
None,299.06,0.0,0.0,36,Thunderstorm,6350,June,Tuesday,15
None,297.95,0.0,0.0,36,Rain,6910,June,Tuesday,16
None,297.84,0.0,0.0,36,Rain,6404,June,Tuesday,17
None,297.25,0.0,0.0,44,Clouds,4874,June,Tuesday,18
None,296.99,0.0,0.0,44,Clouds,3547,June,Tuesday,19
None,295.72,0.0,0.0,44,Clouds,3002,June,Tuesday,20
None,294.12,0.0,0.0,24,Clouds,2764,June,Tuesday,21
None,292.84,0.0,0.0,24,Clouds,1854,June,Tuesday,22
None,291.18,0.0,0.0,24,Clouds,1310,June,Tuesday,23
None,289.75,0.0,0.0,32,Clouds,657,June,Wednesday,0
None,288.78,0.0,0.0,12,Clouds,411,June,Wednesday,1
None,286.48,0.0,0.0,36,Clouds,276,June,Wednesday,2
None,287.17,0.0,0.0,75,Clouds,359,June,Wednesday,3
None,286.16,0.0,0.0,75,Clouds,2951,June,Wednesday,5
None,284.19,0.0,0.0,1,Clear,6056,June,Wednesday,6
None,289.86,0.0,0.0,40,Clouds,4857,June,Wednesday,10
None,291.88,0.0,0.0,56,Clouds,5067,June,Wednesday,11
None,296.58,0.0,0.0,0,Clear,6410,June,Wednesday,15
None,296.5,0.0,0.0,0,Clear,6708,June,Wednesday,16
None,292.79,0.0,0.0,0,Clear,3038,June,Wednesday,21
None,292.04,0.0,0.0,0,Clear,1363,June,Wednesday,23
None,288.33,0.0,0.0,12,Clouds,880,June,Thursday,4
None,287.83,0.0,0.0,12,Clouds,2935,June,Thursday,5
None,294.2,0.0,0.0,0,Clear,5239,June,Thursday,9
None,294.82,0.0,0.0,0,Clear,5024,June,Thursday,10
None,296.27,0.0,0.0,0,Clear,5706,June,Thursday,11
None,297.8,0.0,0.0,0,Clear,5524,June,Thursday,12
None,298.52,0.0,0.0,0,Clear,5595,June,Thursday,13
None,300.99,0.0,0.0,32,Clouds,6065,June,Thursday,17
None,301.32,0.25,0.0,0,Rain,5021,June,Thursday,18
None,295.92,0.0,0.0,12,Clouds,1879,June,Thursday,23
None,295.46,0.0,0.0,92,Clouds,878,June,Friday,0
None,295.04,0.0,0.0,92,Clouds,516,June,Friday,1
None,294.73,0.0,0.0,44,Clouds,353,June,Friday,2
None,294.54,0.0,0.0,80,Clouds,324,June,Friday,3
None,303.67,0.0,0.0,0,Clear,6138,June,Friday,16
None,301.25,0.0,0.0,20,Clouds,2754,June,Friday,21
None,300.39,0.0,0.0,20,Clouds,2094,June,Friday,22
None,299.8,0.0,0.0,20,Clouds,1474,June,Friday,23
None,299.57,0.0,0.0,92,Rain,1175,June,Saturday,0
None,298.76,2.29,0.0,88,Rain,566,June,Saturday,2
None,295.52,7.54,0.0,76,Rain,380,June,Saturday,3
None,295.52,7.54,0.0,76,Thunderstorm,380,June,Saturday,3
None,295.52,7.54,0.0,76,Mist,380,June,Saturday,3
None,293.51,6.94,0.0,90,Rain,400,June,Saturday,4
None,293.51,6.94,0.0,90,Thunderstorm,400,June,Saturday,4
None,293.51,6.94,0.0,90,Mist,400,June,Saturday,4
None,293.51,6.94,0.0,90,Squall,400,June,Saturday,4
None,291.76,16.38,0.0,76,Rain,635,June,Saturday,5
None,291.76,16.38,0.0,76,Thunderstorm,635,June,Saturday,5
None,291.76,16.38,0.0,76,Mist,635,June,Saturday,5
None,291.74,2.16,0.0,48,Rain,961,June,Saturday,6
None,291.74,2.16,0.0,48,Mist,961,June,Saturday,6
None,291.64,0.25,0.0,48,Rain,1264,June,Saturday,7
None,291.57,0.0,0.0,48,Rain,1821,June,Saturday,8
None,292.17,0.0,0.0,32,Rain,2803,June,Saturday,9
None,299.19,0.0,0.0,0,Clear,3753,June,Saturday,18
None,297.79,0.0,0.0,0,Clear,3210,June,Saturday,19
None,293.41,0.0,0.0,92,Thunderstorm,1264,June,Saturday,23
None,293.41,0.0,0.0,68,Thunderstorm,1338,June,Sunday,0
None,293.18,1.78,0.0,24,Rain,804,June,Sunday,1
None,293.18,1.78,0.0,24,Thunderstorm,804,June,Sunday,1
None,292.92,1.78,0.0,24,Rain,656,June,Sunday,2
None,292.92,1.78,0.0,24,Thunderstorm,656,June,Sunday,2
None,291.89,2.54,0.0,76,Rain,635,June,Sunday,5
None,291.89,2.54,0.0,76,Mist,635,June,Sunday,5
None,291.89,2.54,0.0,76,Thunderstorm,635,June,Sunday,5
None,291.79,2.16,0.0,92,Rain,961,June,Sunday,6
None,291.7,1.52,0.0,90,Rain,1264,June,Sunday,7
None,291.7,1.52,0.0,90,Mist,1264,June,Sunday,7
None,291.7,1.52,0.0,90,Drizzle,1264,June,Sunday,7
None,291.8,0.0,0.0,92,Mist,1821,June,Sunday,8
None,292.82,0.0,0.0,90,Clouds,2803,June,Sunday,9
None,294.06,0.0,0.0,64,Rain,3868,June,Sunday,11
None,294.65,0.0,0.0,24,Clouds,4205,June,Sunday,12
None,299.14,0.0,0.0,8,Rain,4603,June,Sunday,16
None,298.93,0.0,0.0,8,Rain,4252,June,Sunday,17
None,296.58,0.0,0.0,0,Clear,2842,June,Sunday,21
None,295.92,0.0,0.0,0,Clear,2064,June,Sunday,22
None,295.1,0.0,0.0,0,Clear,1264,June,Sunday,23
None,295.17,0.0,0.0,8,Clear,766,June,Monday,0
None,294.89,0.25,0.0,92,Rain,350,June,Monday,2
None,295.24,0.25,0.0,64,Rain,324,June,Monday,3
None,295.29,0.0,0.0,1,Thunderstorm,848,June,Monday,4
None,295.2,0.0,0.0,90,Thunderstorm,2937,June,Monday,5
None,295.2,0.0,0.0,90,Rain,2937,June,Monday,5
None,294.42,9.14,0.0,90,Rain,5913,June,Monday,6
None,294.42,9.14,0.0,90,Thunderstorm,5913,June,Monday,6
None,294.32,3.05,0.0,80,Rain,6172,June,Monday,7
None,294.32,3.05,0.0,80,Thunderstorm,6172,June,Monday,7
None,294.32,3.05,0.0,80,Mist,6172,June,Monday,7
None,294.23,1.65,0.0,80,Rain,5866,June,Monday,8
None,294.75,0.0,0.0,76,Clouds,5284,June,Monday,9
None,295.21,0.0,0.0,90,Clouds,4764,June,Monday,10
None,295.82,44.45,0.0,76,Rain,4802,June,Monday,11
None,296.72,0.0,0.0,0,Clear,5116,June,Monday,12
None,297.85,0.0,0.0,0,Clear,5053,June,Monday,13
None,299.0,0.0,0.0,0,Clear,5457,June,Monday,14
None,300.11,0.0,0.0,75,Clouds,5656,June,Monday,15
None,300.97,0.0,0.0,36,Clouds,6366,June,Monday,16
None,300.53,0.25,0.0,36,Rain,5918,June,Monday,17
None,300.19,0.0,0.0,76,Clouds,4396,June,Monday,18
None,299.83,0.0,0.0,76,Clouds,3277,June,Monday,19
None,299.21,0.0,0.0,76,Clouds,2883,June,Monday,20
None,297.52,0.0,0.0,56,Rain,2473,June,Monday,21
None,295.33,0.0,0.0,56,Rain,1853,June,Monday,22
None,294.28,0.0,0.0,56,Rain,1116,June,Monday,23
None,293.48,0.0,0.0,44,Clouds,602,June,Tuesday,0
None,292.84,0.0,0.0,0,Clear,377,June,Tuesday,1
None,292.32,0.0,0.0,0,Clear,278,June,Tuesday,2
None,291.74,0.0,0.0,0,Clear,370,June,Tuesday,3
None,290.55,0.0,0.0,0,Mist,830,June,Tuesday,4
None,290.11,0.0,0.0,0,Clear,2929,June,Tuesday,5
None,290.26,0.0,0.0,0,Fog,6386,June,Tuesday,6
None,290.26,0.0,0.0,0,Mist,6386,June,Tuesday,6
None,291.36,0.0,0.0,0,Mist,6483,June,Tuesday,7
None,293.71,0.0,0.0,0,Clear,6266,June,Tuesday,8
None,296.05,0.0,0.0,0,Clear,5473,June,Tuesday,9
None,298.16,0.0,0.0,0,Clear,4698,June,Tuesday,10
None,298.96,0.0,0.0,0,Clear,5076,June,Tuesday,11
None,300.1,0.0,0.0,0,Clear,5341,June,Tuesday,12
None,300.02,0.0,0.0,0,Clear,5382,June,Tuesday,13
None,299.01,3.81,0.0,0,Rain,5697,June,Tuesday,14
None,299.01,3.81,0.0,0,Thunderstorm,5697,June,Tuesday,14
None,298.53,0.0,0.0,12,Rain,6214,June,Tuesday,15
None,298.64,0.0,0.0,75,Clouds,6724,June,Tuesday,16
None,297.55,0.0,0.0,12,Clouds,6261,June,Tuesday,17
None,298.06,0.0,0.0,32,Clouds,4533,June,Tuesday,18
None,297.69,0.0,0.0,32,Clouds,3442,June,Tuesday,19
None,297.08,0.0,0.0,32,Clouds,3080,June,Tuesday,20
None,296.2,0.0,0.0,44,Rain,2764,June,Tuesday,21
None,295.28,0.0,0.0,44,Rain,2016,June,Tuesday,22
None,294.34,0.0,0.0,44,Rain,1195,June,Tuesday,23
None,293.29,0.0,0.0,20,Clouds,675,June,Wednesday,0
None,292.97,0.0,0.0,0,Clear,412,June,Wednesday,1
None,292.45,0.0,0.0,0,Clear,308,June,Wednesday,2
None,291.94,0.0,0.0,36,Clouds,370,June,Wednesday,3
None,291.87,0.0,0.0,36,Clouds,798,June,Wednesday,4
None,291.49,0.0,0.0,36,Mist,2993,June,Wednesday,5
None,291.13,0.0,0.0,92,Clouds,6134,June,Wednesday,6
None,291.88,0.0,0.0,92,Clouds,6605,June,Wednesday,7
None,292.94,0.0,0.0,92,Clouds,5378,June,Wednesday,8
None,295.01,0.0,0.0,36,Clouds,5692,June,Wednesday,9
None,296.85,0.0,0.0,36,Clouds,4904,June,Wednesday,10
None,298.09,0.0,0.0,36,Clouds,5192,June,Wednesday,11
None,299.48,0.0,0.0,36,Clouds,5347,June,Wednesday,12
None,299.8,0.0,0.0,36,Clouds,5303,June,Wednesday,13
None,301.13,0.0,0.0,36,Clouds,5866,June,Wednesday,14
None,301.66,0.0,0.0,48,Clouds,5941,June,Wednesday,15
None,301.91,0.0,0.0,48,Clouds,6400,June,Wednesday,16
None,302.17,0.0,0.0,48,Clouds,5992,June,Wednesday,17
None,302.26,0.0,0.0,80,Clouds,4663,June,Wednesday,18
None,301.22,0.0,0.0,80,Clouds,3664,June,Wednesday,19
None,301.06,0.0,0.0,80,Clouds,3193,June,Wednesday,20
None,299.54,0.0,0.0,56,Clouds,2970,June,Wednesday,21
None,298.37,0.0,0.0,56,Clouds,2205,June,Wednesday,22
None,297.76,0.0,0.0,56,Clouds,1403,June,Wednesday,23
None,297.1,0.0,0.0,76,Clouds,713,June,Thursday,0
None,296.78,0.0,0.0,76,Clouds,488,June,Thursday,1
None,296.59,0.0,0.0,0,Clear,336,June,Thursday,2
None,296.34,0.0,0.0,48,Clouds,367,June,Thursday,3
None,295.89,0.0,0.0,48,Mist,870,June,Thursday,4
None,295.66,0.0,0.0,75,Mist,2961,June,Thursday,5
None,295.47,0.0,0.0,88,Mist,6054,June,Thursday,6
None,295.55,0.0,0.0,88,Clouds,5952,June,Thursday,7
